orr_id, name, location, date, year, lat, lon, type, cause
7859,Mystery Spill ,Off Louisiana Coast,2008-Jul-18,2008,28.4435,-91.6778,Oil Spill,
7855,LST 1166,Columbia River,2008-Jul-17,2008,46.1316666667,-123.022222222,"Potential Oil Spill, Potential Chemical/Biological Spill",Derelict vessel
7854,Garbage Ashore,Manistee Michigan,2008-Jul-15,2008,44.2383,-86.325,Other,
7856,Mystery Sheen,"NW of Oahu, HI",2008-Jul-15,2008,22.5,-158.3,Oil Spill,Mystery Spill
7853,"M/V VENUSGAS, Vinyl Chloride Release","Ingleside, TX",2008-Jul-11,2008,27.87,-97.24,Chemical/Biological Spill,Leak in Compressor Rm
7860,"Mystery Sheen, West Delta 90",Gulf of Mexico,2008-Jul-08,2008,28.9362,-89.6562,Oil Spill,
7852,Spirit of Glacier Bay,"Glacier Bay, northern extremity",2008-Jul-07,2008,59.0567,-137.035,Potential Oil Spill,Grounding
7851,Fireworks Wash Ashore,"Jones Beach, NY",2008-Jul-05,2008,40.5917,-73.5111,Other,Potential illegal dumping
7848,F/V SUSAN II,"Manasquan, NJ",2008-Jul-02,2008,40.107,-74.0242,Oil Spill,
7850,T/V FAIRCHEM FILLY Grounding,"Galveston, TX",2008-Jul-02,2008,29.3562,-94.7777,Potential Oil Spill,Grounding
7846,Unknown Sheen,Off LA Coast,2008-Jun-30,2008,28.8853,-90.8017,Oil Spill,
7847,"Pipeline Leak, West Cameron Block 20","Gulf of Mexico, LA",2008-Jun-30,2008,29.703,-93.6138,Oil Spill,Pipeline Leak
7844,Barge GULFSTREAM,"Bolivar Anchorage, Galveston, TX",2008-Jun-28,2008,29.3468,-94.7668,Potential Oil Spill,Grounding
7845,"Mystery Sheen, Ship Shoal 182","Gulf of Mexico, Offshore LA",2008-Jun-27,2008,28.5967,-90.9794,Oil Spill,
7843,"Mystery Slick, NRC 875386","Gulf of Mexico, off Grand Isle, LA",2008-Jun-26,2008,29.26,-89.8783,Oil Spill,
7842,M/V Mark L Barge Tow Grounded,"Daulphin Island, AL",2008-Jun-24,2008,30.2864,-88.1353,Potential Oil Spill,Grounding
7841,M/V RAMLAH Oil Spill,"LOOP, Gulf of Mexico, LA",2008-Jun-23,2008,28.8875,-89.9997,Oil Spill,Transfer
7840,F/V Stacey Lynn,"Forest River, Savannah, Ga",2008-Jun-20,2008,31.935,-81.155,Oil Spill,Sunken Vessel
7839,NSTAR Mineral Oil Release,"Brighton, MA",2008-Jun-19,2008,42.3292,-71.1139,Oil Spill,Pipeline Leak
7837,Mystery tarballs,"Alameda, CA",2008-Jun-17,2008,37.7633,-122.273,Oil Spill,Mystery Spill
7835,M/T Ioannis 1,NW Washington,2008-Jun-14,2008,47.9583,-125.31,Other,Vessel adrift while engines off for repair
7833,Ship Shoal Block 7 Pipeline Release,"Gulf of Mexico, LA",2008-Jun-10,2008,29.1878,-91.1786,Oil Spill,Pipeline Leak
7832,Sperm Whale Grounding,"Port Aransas, Texas",2008-Jun-10,2008,27.81,-97.07,Other,Grounded Whale
7830,Jackup Rig Spud search,Entrance to Delaware Bay,2008-Jun-09,2008,38.688,-74.7717,Other,Jackup rig hit by wave
7829,"ZnBr2 Spill, Green Canyon Block 338","Gulf of Mexico, Offshore LA",2008-Jun-07,2008,27.6247,-90.4408,Chemical/Biological Spill,Leaking Tank
7827,"Post-Hurricane Katrina Grand Isle 47C, ","Gulf of Mexico, LA",2008-Jun-03,2008,28.9502,-90.0167,Oil Spill,
7826,Universal Studios Fire,"Los Angeles, CA",2008-Jun-01,2008,34.1404,-118.349,"Potential Chemical/Biological Spill, Other",Fire / Explosion
7825,Block 237 Platform,"Eugene Island, LA",2008-May-29,2008,28.5331,-91.4956,Oil Spill,
7824,HillCorp Tank Battery 25,"Timbalier Bay, LA",2008-May-28,2008,29.0833,-90.45,Oil Spill,
7823,Ammonia Release,"Searsport, ME",2008-May-25,2008,44.4583,-68.9267,Chemical/Biological Spill,Leaking Tank
7822,M/V Dog Fish,"MP Block 72, Mississippi Delta, LA",2008-May-25,2008,29.2672,-88.9377,Oil Spill,Allied with unknown submerged object.
7821,Breton Sound Mystery Sheen #2,"Breton Sound, LA",2008-May-24,2008,29.4157,-89.0811,Oil Spill,
7820,Breton Sound Mystery Sheen,"Breton Sound, LA",2008-May-23,2008,29.5322,-89.2678,Oil Spill,
7819,KMTEX Pyrolysis Gas,"Port Arthur, TX",2008-May-21,2008,29.9,-93.93,Oil Spill,
7818,F/V Blue Sea,"Point Judith, RI",2008-May-19,2008,41.36,-71.48,"Oil Spill, Potential Oil Spill",
7817,F/V King Fisher,"Southwest Pass, Vermillion Bay, LA",2008-May-15,2008,29.6108,-92.0088,Oil Spill,Sunken Vessel
7816,Tesoro gasoline spill,"Martinez, CA",2008-May-14,2008,38,-122,Oil Spill,Pipeline Leak
7814,Barge Energy 11102 ,"Bolivar Roads, Galveston, TX",2008-May-09,2008,29.3378,-94.7653,Potential Oil Spill,Grounding
7815,Vessel aground Urunao Beach,Guam,2008-May-09,2008,13.6151944444,144.886222222,Other,
7813,Kewalo Basin F/V grounding,Honolulu ,2008-May-02,2008,21.29,-157.86,Potential Oil Spill,Grounding
7812,M/V Anna Maersk,"220 NM South of Dutch Harbor, AK",2008-May-01,2008,49.7,-166.952,Other,
7811,Mystery Sheen,"South Timbalier Island Block 130, Lousiana",2008-Apr-24,2008,28.6661,-90.1558,Oil Spill,
7809,TUG DOROTHY ANN,"Marquette, MI",2008-Apr-22,2008,46.534,-87.3868,"Oil Spill, Potential Oil Spill",Grounding
7810,Mystery Sheen,"Cape Canaveral, FL",2008-Apr-22,2008,28.8833,-79.4,Potential Oil Spill,Mystery Sheen
7808,Lake Long Pipeline Spill,"Houma, LA ",2008-Apr-18,2008,29.5666,-90.55,Oil Spill,Pipeline Leak
7805,Tanker Truck Spill,"Chester River, MD",2008-Apr-15,2008,39.377,-75.809,Oil Spill,Leaking Tank
7806,Mystery Tarballs,"Ritidian Pt., Guam",2008-Apr-15,2008,13.6542,144.863,Oil Spill,
7807,Bayou Couba Oil Spill,"Salvador State WMA, Louisiana",2008-Apr-14,2008,28.8,-90.17,Oil Spill,Pipeline Leak
7803,M/V MEVLUT DOVEN,"Cape Henry, VA.",2008-Apr-04,2008,35.2,-71.3,Oil Spill,
7802,Sunken Tug,Off Alabama Coast,2008-Apr-04,2008,29.0533,-86.6917,Potential Oil Spill,
7801,Tug Yankee and Barge DBL151,"Tampa Bay, FL",2008-Apr-02,2008,27.6065,-82.8153,Potential Oil Spill,Grounding
7799,Corroded compressed gas cylinder,"Kauai, HI",2008-Mar-28,2008,22.07,-159.32,Potential Chemical/Biological Spill,Corroded compressed gas cylinder
7797,F/V Miss Sonya,"2 mi E of Gloucester, MA",2008-Mar-25,2008,42.545,-70.68,Oil Spill,
7798,Sodium Hydroxide Tank release,"South Seattle, WA",2008-Mar-25,2008,47.68,-122.32,Chemical/Biological Spill,Leaking Tank
7796,F/V Alaska Ranger,"120nm W. of Unalaska Is., Bering Sea, AK",2008-Mar-23,2008,53.8817,-169.983,Potential Oil Spill,Rudder fell off causing water ingress
7795,Mystery sheen 2,"Barbers Point, HI",2008-Mar-21,2008,21.2525,-158.069,Oil Spill,
7793,Lake Palourde Orphan Well,"Morgan City, LA",2008-Mar-20,2008,29.7564,-91.0997,Oil Spill,
7792,Fluosilicic Acid Release,"Braithwaite, LA",2008-Mar-17,2008,29.874,-89.948,Chemical/Biological Spill,Leaking Tank
7791,F/V MISS LISA,"Rockerfeller Refuge, LA",2008-Mar-15,2008,29.5933,-92.6633,Potential Oil Spill,Grounding
7790,M/V JILLIAN MORRISON ,Gulf of Mexico,2008-Mar-12,2008,29.2533,-92.0425,Potential Oil Spill,Sunken Vessel
7789,Dolphin Mortality Event,"Galveston, TX",2008-Mar-10,2008,29.4651,-94.6069,Other,Dead dolphins
7788,Pipeline Failure,"Bayou Chaland, Grand Terre Island, LA",2008-Mar-09,2008,29.3091,-89.743,Oil Spill,
7787,Nitrous Oxide Release,"Ferndale, WA",2008-Mar-05,2008,48.9167,-122.7,Chemical/Biological Spill,Equipment failure
7786,"Grounded Tanker, M/V EOS","Corpus Christi, TX",2008-Mar-02,2008,29.83,-97.1382,Potential Oil Spill,Grounding
7785,"Sulfur Dioxide Release,","Pascagoula, MS",2008-Mar-02,2008,30.3167,-88.475,Chemical/Biological Spill,Equipment Failure
7784,Manilia Villiage,"Barartaria Bay, LA",2008-Mar-02,2008,29.5105,-89.9864,Potential Oil Spill,"Planning for Barge Movement, Potential Spill"
7783,Grand Isle 47C,"Near SE Louisiana Coast, Gulf of Mexico",2008-Mar-02,2008,28.9839,-90.0667,Oil Spill,Discharge / Dumping
7781,Mystery Sheen,"Barbers Point, HI",2008-Feb-23,2008,21.33,-158.12,Oil Spill,Mystery Spill
7780,Chemical Release Port of Seattle,"Terminal 5, Seattle, WA",2008-Feb-22,2008,47.578,-122.361,Chemical/Biological Spill,Leaking Tank
7779,S/V Sadie,"Central Coast, CA",2008-Feb-21,2008,36.015,-121.598,"Potential Oil Spill, Other",Search & Rescue
7778,F/V Isabelle,"Resurrection Bay, Seward, Alaska",2008-Feb-20,2008,60.1166,-140.434,Oil Spill,Discharge / Dumping
7782,US Satellite,Pacific Ocean,2008-Feb-19,2008,20,-170,Potential Chemical/Biological Spill,satellite falling out of orbit
7777,F/V Westward,"Prince of Wales Isl., SE Alaska",2008-Feb-18,2008,55.5808,-133.277,Oil Spill,Grounding
7776,OSV GRADY FAGAN Allision,"GOM, South of FGBNMS",2008-Feb-16,2008,27.3099,-93.5691,Oil Spill,Collision
7775,Well Blowout,"South Pelto, LA",2008-Feb-15,2008,28.9481,-90.7236,Oil Spill,
7774,Mystery Noxious Odor,South Central Indiana,2008-Feb-14,2008,38.73,-86.47,Other,Unknown
7773,Gold Coast,"Nanticoke River, Maryland",2008-Feb-13,2008,38.31,-75.9,Potential Oil Spill,Grounding
7772,M/V Centaurus Leader,"Brunswick, GA",2008-Feb-13,2008,31.1115,-81.4697,Potential Oil Spill,Grounding
7770,Lake Raccourci Well #2,"Terrebone Parish, LA",2008-Feb-12,2008,29.1911,-90.3431,Oil Spill,Leaking wellhead
7769,LNG Catalunya Spirit,"37 NM East of Provincetown, MA",2008-Feb-11,2008,42.1398,-69.3642,Potential Oil Spill,Pipeline Leak
7764,DRILL -- Southeast Florida PREP Exercise 2008,"Port Everglades, FL",2008-Feb-11,2008,26.0917,-80.1233,Oil Spill,
7768,Pt. Judith Anhydrous Ammonia Release,"Pt. Judith, RI",2008-Feb-10,2008,41.3799,-71.5135,Chemical/Biological Spill,Machinery leak
7767,Lost Container,Hawaii,2008-Feb-05,2008,21.3048055556,-157.858611111,Potential Chemical/Biological Spill,Container afloat
7765,F/V Allegura,Off Jupiter Inlet Florida,2008-Feb-04,2008,26.9105,-79.9862,Oil Spill,Sunken Vessel
7766,Sea Lion Cage Adrift,"Seattle, WA",2008-Feb-03,2008,47.67,-122.41,Other,
7763,M/V Supe,"off Zorritos, Peru",2008-Feb-01,2008,-3.63333,-80.7667,Oil Spill,Fire / Explosion
7762,Mystery Tarball Incident,"Pacifica, CA",2008-Jan-29,2008,37.5272,-122.518,Potential Oil Spill,Natural seep
7761,MV MSC JAPAN,"Chesapeake Bay, Maryland",2008-Jan-28,2008,39.04,-76.4,Potential Oil Spill,
7760,Tug Accue IV ,"Calcasieu, LA",2008-Jan-28,2008,30.0683,-93.27,Potential Oil Spill,Sunken Vessel
7759,USNS Flint,"Off Oahu, HI",2008-Jan-24,2008,20.5707,-159.256,Oil Spill,
7757,Vessel Collision,"Newark Bay, NJ",2008-Jan-24,2008,40.6644,-74.1409,Oil Spill,Collision
7758,USNS Flint,"Off Oahu, HI",2008-Jan-24,2008,20.5707,-159.256,Oil Spill,Pipeline Leak
7756,F/V Anna Marie,"Copalis Beach, WA",2008-Jan-23,2008,47.1265,-124.188,Potential Oil Spill,Grounding
7755,Tug Joseph Foss,"Cape Meares, OR",2008-Jan-23,2008,45.4617,-124.05,Potential Oil Spill,
7754,F/V Haeshin,"Gray's Harbor, WA",2008-Jan-21,2008,46.905,-124.133,Potential Oil Spill,Sunken Vessel
7753,Breton Sound 53 Well Incident,Gulf of Mexico,2008-Jan-19,2008,29.4256,-89.1386,Oil Spill,Collision
7752,Barge 10356 Incident,"Mississippi River near Plaquemine, LA",2008-Jan-17,2008,30.293,-91.228,Chemical/Biological Spill,
7751,M/V Ever Radiant,"Savannah River, Ga",2008-Jan-16,2008,32.25,-80.8083,Potential Oil Spill,Grounding
7750,Calcium Chloride Barge,"Baton Rouge, LA",2008-Jan-14,2008,30.1947,-91.0186,Chemical/Biological Spill,
7749,Deer Island Oil Spill,"Terrebonne Parish, LA",2008-Jan-14,2008,29.4733,-91.2047,Oil Spill,
7747,Tarballs Ashore,"Ocean Shores, WA",2008-Jan-12,2008,47.04,-124.171,Oil Spill,
7748,Oil Well Allision and Release,"West Cote Blanche Bay, LA",2008-Jan-11,2008,29.6947,-91.8128,Oil Spill,Collision
7745,Marina Diesel Spill,"Westport, WA",2008-Jan-09,2008,46.9,-124.1,Oil Spill,Leaking truck
7746,Missing Body Search,"Dauphin Island, AL",2008-Jan-09,2008,30.291,-88.13,Other,
7744,Epichlorhydrin Rail Car Incident,"Port Beinville, MS",2008-Jan-07,2008,30.41,-88.84,Chemical/Biological Spill,Leaking Tank
7741,Vermilion Block 16,"Offshore, LA",2008-Jan-03,2008,29.4,-92.2,Oil Spill,
7742,M/V Sun Venus,"Offshore, HI",2008-Jan-03,2008,20,-159.55,Potential Oil Spill,disabled vessel
7743,Leaking Container,"North Charleston, SC",2008-Jan-03,2008,32.8,-79.9,Chemical/Biological Spill,Leaking Shipping Container
7740,NY/NJ Mystery Spill,NY/NJ Harbor,2007-Dec-30,2007,40.6528,-74.1522,Oil Spill,Mystery Spill
7739,Train derailment,"Saginaw, MI",2007-Dec-27,2007,43.436,-83.916,Potential Chemical/Biological Spill,Train Derailment
7738,GSA Diesel Fuel Spill,"Washington, DC",2007-Dec-22,2007,38.882,-77.031,Oil Spill,Transfer
7737,"Lost Drum, Methanol","South Pass, Mississippi Delta, LA",2007-Dec-21,2007,28.97,-89.2453,Chemical/Biological Spill,Drum blew off platform.
7736,F/V Silver Wings,Gulf of Mexico,2007-Dec-21,2007,27.9833,-91.8483,Oil Spill,Sunken Vessel
7735,Phoenix Well Blowout,"Belle Pass, Iberia Parish, LA",2007-Dec-18,2007,29.5222,-91.4083,Oil Spill,Well Blowout
7734,ALGO NORTH,"Toledo, Ohio",2007-Dec-14,2007,41.6915,-83.4687,Oil Spill,Collision
7732,Ferro Corp. chemical plant release,"Logan, NJ",2007-Dec-12,2007,39.82,-75.3633,Chemical/Biological Spill,Discharge / Dumping
7731,M/V Lady Marie,"Breton Sound, LA",2007-Dec-11,2007,29.6615,-89.1785,Potential Oil Spill,Collision
7730,F/V Bowfin,"Tacoma, WA",2007-Dec-11,2007,47.2833,-122.377,Oil Spill,Transfer
7728,Harvest Oil &amp; Gas facility,"Atchafalaya Bay, LA",2007-Dec-10,2007,29.4146,-91.3894,Oil Spill,
7729,Burning Fishing Vessel,"Tillamook, OR",2007-Dec-10,2007,45.222,-124.327,Potential Oil Spill,Fire / Explosion
7727,Floating tanks,"80 miles off Terrebone Bay, LA",2007-Dec-08,2007,27.735,-90.7233,Other,
7726,Tug Ocean 1,"Port Everglades, FL",2007-Dec-08,2007,26.0483,-80.1153,Potential Oil Spill,Grounding
7733,MT Hebei Spirit,Korea,2007-Dec-07,2007,36.8322,126.041,Oil Spill,Collision
7725,BP/ARCO Tank Farm,"Harbor Island, Seattle, WA",2007-Dec-05,2007,47.582,-122.357,Potential Oil Spill,Heavy rain displaced floating tank top
7724,Red Pass Pipeline Release,"Mississippi Delta, LA",2007-Dec-04,2007,29.225,-89.3958,Oil Spill,Pipeline Leak
7723,"DELTA BENGAL, Abandoned Pipeline ","Little Lake, LA",2007-Dec-03,2007,29.54,-90.1672,Oil Spill,Drill Rig in tow struck submerged object.
7722,Barge Tamara V,"Guam, Pacific Ocean",2007-Dec-03,2007,13.4831,144.74,Potential Oil Spill,Grounding
7720,Tug Deschutes,"Snake River, WA",2007-Dec-02,2007,46.2477,-118.962,Potential Oil Spill,Grounding
7719,M/V Ceci,"Winyah Bay, SC",2007-Dec-01,2007,32.2009,-79.1652,Oil Spill,Sunken Vessel
7718,MSC KOREA,"Savannah River, Ga",2007-Nov-27,2007,32.1,-81,Potential Oil Spill,Grounding
7717,Evergreen Timber House Boat,"George Inlet, SE Alaska",2007-Nov-23,2007,55.455,-131.478,Potential Oil Spill,Grounding
7716,Tarball Mystery Spill,"So Shore Long Island, NY",2007-Nov-22,2007,40.5833,-73.6767,Oil Spill,
7715,Port Heiden Dump Site,"Alaska Peninsula, Bering Sea side",2007-Nov-21,2007,56.9164,-158.684,"Oil Spill, Potential Chemical/Biological Spill",residual oil in old drums
7714,"Sunken Fishing Vessel, MAMA JUNE",Gulf of Mexico,2007-Nov-17,2007,28.184,-92.6863,Oil Spill,Sunken Vessel
7713,M/V Seaboard Rio Haina,"Jacksonville, FL",2007-Nov-17,2007,30.6775,-81.4644,Oil Spill,Discharge / Dumping
7712,Platform Hondo,"5 nm off Santa Barbara, CA",2007-Nov-16,2007,34.4,-120.117,Oil Spill,
7711,Tampa Bay Pipeline Anhydrous Ammonia Release,"Riverview, east of Tampa, FL",2007-Nov-12,2007,27.8683,-82.3264,Chemical/Biological Spill,Pipeline Leak
7709,Spirit of Nantucket,"Intracoastal Waterway, VA",2007-Nov-08,2007,36.665,-76.0614,Oil Spill,Grounding
7708,M/V Cosco Busan,"San Francisco Bay, CA",2007-Nov-07,2007,37.8005,-122.372,Oil Spill,Bridge allision
7710,Liaison - M/V Cosco Busan,"San Francisco, CA",2007-Nov-07,2007,37.8008,-122.376,Oil Spill,Bridge allision
7707,Harvest Oil platform,"Breton Sound, LA",2007-Nov-05,2007,29.5392,-89.2622,Oil Spill,
7706,Sabine Bank pipeline leak,"Sabine Bank, TX",2007-Nov-05,2007,29.5417,-94.1417,Oil Spill,Pipeline Leak
7704,M/V SCF TOMSK,Dominican Republic,2007-Oct-29,2007,18.44,-69.2517,"Potential Oil Spill, Potential Chemical/Biological Spill",
7703,Sunken Fishing Vessel LA7516EG,"Dead Women Pass, Mississippi Delta, LA",2007-Oct-26,2007,29.2552,-89.1155,Oil Spill,Sunken Vessel
7702,Sterling Exploration Pipeline Discharge,"Jefferson Co., TX",2007-Oct-23,2007,29.6233,-94.1968,Oil Spill,Pipeline Leak
7701,F/V Miss Cindy II,"10 miles Off Cumberland Island, Ga",2007-Oct-12,2007,30.8967,-81.305,Oil Spill,Sunken Vessel
7700,Fishing vessel aground,"Barnegat Light, NJ",2007-Oct-11,2007,39.7667,-74.1,Potential Oil Spill,Grounding
7699,T/V Tigani,"Delaware River, Paulsboro, NJ",2007-Oct-10,2007,39.8545,-75.2276,Oil Spill,Discharge / Dumping
7698,Barge OB6,"Ugashik Bay, AK",2007-Oct-05,2007,57.5733,-157.595,Potential Oil Spill,Grounding
7697,Bayou Sorrel Oil Spill,"Atchafalaya Basin, LA",2007-Oct-01,2007,30.1647,-91.3896,Oil Spill,
7696,Kivalina Village,NW Alaska,2007-Sep-13,2007,67.7267,-164.536,Potential Oil Spill,Only  a potential leak
7695,Cotton Patch Bayou Acid Release,"Pasadena, Harris County, Texas",2007-Sep-06,2007,29.7336,-95.1981,Chemical/Biological Spill,Discharge / Dumping
7693,Sweet Dreams,"Wrightsville Beach, NC",2007-Sep-04,2007,34.1797,-77.8032,Oil Spill,Grounding
7694,Barataria Bay Mystery Slick,"Inside Barataria Bay, LA",2007-Sep-04,2007,29.2819,-89.9522,Oil Spill,
7692,F/V PAPA GEORGE,"Off Willapa Bay, OR",2007-Sep-03,2007,46.4675,-124.209,Oil Spill,Sunken Vessel
7691,F/V Secret,"6 miles south of Umpqua R, OR",2007-Sep-02,2007,43.5698,-124.287,Potential Oil Spill,Sunken Vessel
7690,USS New Orleans,"Off San Clemente Island, CA",2007-Aug-31,2007,32.5667,-118.6,Oil Spill,Transfer
7689,Mystery oil slick-south coast of PR,"Guanica-Bahia de Guayanilla, Puerto Rico",2007-Aug-30,2007,17.9325,-66.8438,Oil Spill,Mystery Spill
7688,Acid Fumes During Vessel Cleaning,"Mississippi River near St. Rose, LA",2007-Aug-23,2007,29.9417,-90.3083,Potential Chemical/Biological Spill,Vapor fumes from cleaning operation.
7687,Offshore mystery sheens,"San Diego, CA",2007-Aug-21,2007,32.7667,-117.817,Oil Spill,Mystery Spill
7686,F/V Aldebaran,"Revillagigedo Channel, AK",2007-Aug-18,2007,55.2438,-131.438,Oil Spill,Grounding
7685,Diflouro Ethylene Tank Leak,"Charleston, SC",2007-Aug-15,2007,32.9,-79.9583,Chemical/Biological Spill,Leaking Tank
7684,Meterhouse Canal Oil Spill,"Bateman Lake, Atchafalya Basin, LA",2007-Aug-07,2007,29.6472,-91.2389,Oil Spill,Pipeline Leak
7683,Mystery Spill,"Neah Bay, WA",2007-Aug-05,2007,48.3835,-124.742,Oil Spill,Mystery Spill
7682,F/V Rough Seas,"Little Egg Inlet, NJ",2007-Aug-01,2007,39.485,-74.2917,Oil Spill,Grounding
7680,MP 21 Platform Allision and Oil Spill,"Breton Sound GOM, LA",2007-Jul-29,2007,29.5642,-89.3358,Oil Spill,Collision
7681,Mystery spill,"Green Canyon Block 168, Offshore, LA",2007-Jul-29,2007,27.7797,-90.1767,Oil Spill,
7678,M/V Pegasus,"Sunshine Cove, AK",2007-Jul-25,2007,58.6035,-134.926,Potential Oil Spill,
7679,F/V Nordic Viking,"Prince William Sound, AK",2007-Jul-22,2007,60.7137,-146.194,Oil Spill,Grounding
7677,F/V Christine Ann,"Crystal River, FL",2007-Jul-20,2007,28.9333,-82.8167,Oil Spill,Sunken Vessel
7676,Mystery sheen,"Off Tatoosh Island, WA",2007-Jul-14,2007,48.4039,-124.791,Oil Spill,Mystery Spill
7675,Grounded vessel,"Rogue River Reef, OR",2007-Jul-14,2007,42.4633,-124.5,Potential Oil Spill,Grounding
7673,Tug Russel B Murray,"Hampton Roads, VA",2007-Jul-13,2007,36.9633,-76.384,Oil Spill,Grounding
7672,T/V WHITE SEA,"Ambrose Channel, New York",2007-Jul-12,2007,40.5483,-74.0217,Potential Oil Spill,Grounding
7674,M/V HAI TONG #7 ,375 Miles NW of Guam,2007-Jul-11,2007,16.9267,139.435,Other,Typhoon sinks M/V 
7670,Grand Isle 47C,"Sector Morgan City, LA",2007-Jul-06,2007,28.9845,-90.2167,Oil Spill,Transfer
7671,Bering Sea sheen,140 nm WNW St Matthew Island,2007-Jul-06,2007,61.2817,-177.807,Oil Spill,
7669,T/V Eagle Otome,"30nm off Galveston , TX",2007-Jul-01,2007,29.0825,-94.2497,Potential Oil Spill,Grounding
7668,Diesel spill Breton Sound,"2 nm from Breton Is, LA",2007-Jun-29,2007,29.45,-89.15,Oil Spill,Hose failure during transfer ops
7666,MP 288 Oil Spill,"Offshore, LA",2007-Jun-25,2007,29.24,-88.4117,Oil Spill,Pipeline Leak
7664,M/V Koznitsa,"Off Brunswick, Ga",2007-Jun-23,2007,31.0458,-81.2417,Potential Oil Spill,Grounding
7665,Dolphins,"Oceanside, Ca",2007-Jun-21,2007,33.2047,-117.395,Other,Shooting
7663,Mystery Sheen,"Off Newport, RI",2007-Jun-21,2007,41.4,-71.3333,Other,Metallic Mystery Sheen
7662,Mystery spill Vashon Is.,"Burton Beach, Quartermaster Harbor, WA",2007-Jun-19,2007,47.3966,-122.463,Oil Spill,
7661,NOAA R/V CYCLOPS R2601,"Monroe, MI",2007-Jun-18,2007,41.9072,-83.3744,Oil Spill,
7660,Vermilion Parish Well Blowout,"Vermilion Parish, LA",2007-Jun-11,2007,29.5619,-92.2389,Oil Spill,Well Blowout
7659,Mystery Slick,"Off Shore Matansas Inlet, FL",2007-Jun-09,2007,29.5477,-80.6519,Oil Spill,
7657,Main Pass Mystery Spill,"About 30 nm East of Main Pass, Miss R",2007-Jun-07,2007,29.2469,-88.4011,Oil Spill,
7658,Grounded Barge,3/4 mile offshore east of Calcasieu Entrance,2007-Jun-07,2007,28.7707,-93.1951,Oil Spill,
7655,Bayou Pigeon Oil Spill,"Atchafalaya River Basin, LA",2007-Jun-06,2007,30.0344,-91.4233,Oil Spill,Equipment Failure
7654,Cessna Citation,"Milwaukee, WI",2007-Jun-05,2007,43.0383,-87.848,Oil Spill,
7656,Dead Humpback Whale,Off Cape Cod,2007-Jun-04,2007,41.5583,-69.02,Other,
7653,Mystery  spill,"Encinitas, CA",2007-May-31,2007,33.1,-117.367,Oil Spill,
7652,Garden Island Bay,"Mississippi River Delta, LA",2007-May-30,2007,29.0725,-89.1789,Oil Spill,Pipeline Leak
7651,Sunken Tug,"Chandelier Islands, LA",2007-May-25,2007,29.6667,-88.8833,Oil Spill,
7649,ITB Joyce Van Ekenbort,"St. Mary's River, MI",2007-May-24,2007,46.2833,-84.1333,Oil Spill,
7648,Grand Bay Tank Battery #12,Mississippi Delta LA ,2007-May-23,2007,29.3219,-89.2911,Oil Spill,Leaking Tank
7647,Bay Marchand Oil Spill,"Offshore of Fourchon, LA",2007-May-21,2007,29.1003,-90.1617,Oil Spill,"Wellhead flange failure, not complete blowout."
7646,Small boat name unknown,7.5 nm off Tillamook Bay Or,2007-May-19,2007,45.532,-124.142,Oil Spill,
7667,South Pass 24 Flowline Spill,"Mississippi Delta, LA",2007-May-17,2007,29.0275,-89.3378,Oil Spill,Pipeline Leak
7639,Wayward Humpback Whales,"Sacramento River, CA",2007-May-15,2007,38.5625,-121.552,Other,
7638,Mystery slick: Possibly Sewage,"Offshore Ponce, FL",2007-May-13,2007,28.8667,-80.6333,Other,
7637,M/V Paris Express-lost containers,"offshore Cape Hatteras, NC",2007-May-07,2007,35.0167,-75.05,Other,Bad weather caused loss of containers overboard
7635,F/V Miss Kathy,"Sebastioan Inlet, FL",2007-Apr-28,2007,27.8484,-80.4653,Oil Spill,Grounding
7636,Mystery Drums,"Port Everglades, FL",2007-Apr-28,2007,26.1017,-80.02,Other,Mystery Spill
7633,S/V Diva N Shore St Croix,USVI,2007-Apr-24,2007,17.765,-64.635,Potential Oil Spill,Grounding
7634,M/V Fifty-First Lady,"St Thomas, USVI",2007-Apr-24,2007,18.335,-65.8483,Potential Oil Spill,Grounding
7632,F/V Miss Mary,"La Push, WA",2007-Apr-21,2007,47.9686,-125.28,Oil Spill,Sunken Vessel
7630,Tug American Challenger and Barge (Dredge ),"Off Charleston, SC",2007-Apr-11,2007,33.2775,-77.8332,"Oil Spill, Potential Oil Spill",overturned barge
7629,100 gallon diesel spill,"Off Hernando Beach, FL",2007-Apr-08,2007,28.5365,-82.7597,Potential Oil Spill,
7628,Port Washington Dielectric Fluid,NY,2007-Apr-05,2007,40.8364,-70.6633,Other,Cable cut
7627,USCG Satellite Beta Test 1,WA,2007-Mar-30,2007,46.9944,-125.218,Potential Oil Spill,Investigation into possible illegal discharge
7626,Moncla Marina Barge,"East Cote Blanche Bay, LA",2007-Mar-28,2007,29.4887,-91.6483,Oil Spill,Discharge / Dumping
7625,M/V Antilles Two,"Tampa Bay, FL",2007-Mar-28,2007,27.6192,-82.6502,"Potential Oil Spill, Potential Chemical/Biological Spill",Grounding
7624,M/V Anzhela Explorer,"West Hollywood Beach, FL",2007-Mar-26,2007,25.9671,-80.1112,"Oil Spill, Potential Oil Spill",Sunken Vessel
7623,Yacht Mermaid,"Marathon, FL",2007-Mar-20,2007,24.7022,-81.0853,Oil Spill,Transfer
7622,M/V Kobe Express grounding,NY,2007-Mar-17,2007,40.57,-74.04,Potential Oil Spill,Grounding
